micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Phase_shift,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
20S_347_Mar29_04.44.21,2017-12-15 15:13:51.042877,0.047338,39.489548,2.793492,motioncor/20S_347_Mar29_04.44.21.mrc,gctf/20S_347_Mar29_04.44.21.ctf,motioncor/20S_347_Mar29_04.44.21_DriftCorr.log,gctf/20S_347_Mar29_04.44.21_EPA.log,5.42047,1.060000,5.55724,300.000000,0.6105,2.915356,5420.468750,2.620000,109.885132,10000.000000,39.49,0.100000,/home/viktor/Downloads/input/20S_347_Mar29_04.44.21/20S_347_Mar29_04.44.21.ctf:mrc,/home/viktor/Downloads/input/20S_347_Mar29_04.44.21/20S_347_Mar29_04.44.21.mrc,gctf/20S_347_Mar29_04.44.21_gctf.log,5557.236328,motioncor/20S_347_Mar29_04.44.21_DW.mrc,5.488854999999999,-0.13677000000000028
20S_346_Mar29_04.41.57,2017-12-15 15:14:21.971748,0.032316,51.206181,2.818871,motioncor/20S_346_Mar29_04.41.57.mrc,gctf/20S_346_Mar29_04.41.57.ctf,motioncor/20S_346_Mar29_04.41.57_DriftCorr.log,gctf/20S_346_Mar29_04.41.57_EPA.log,5.09891,1.060000,5.18809,300.000000,0.6503888888888889,2.9173139999999997,5098.913086,2.620000,117.065063,10000.000000,51.21,0.100000,/home/viktor/Downloads/input/20S_346_Mar29_04.41.57/20S_346_Mar29_04.41.57.ctf:mrc,/home/viktor/Downloads/input/20S_346_Mar29_04.41.57/20S_346_Mar29_04.41.57.mrc,gctf/20S_346_Mar29_04.41.57_gctf.log,5188.091797,motioncor/20S_346_Mar29_04.41.57_DW.mrc,5.1435,-0.08917999999999981
20S_345_Mar29_04.39.32,2017-12-15 15:14:52.861895,0.033677,40.634262,2.364660,motioncor/20S_345_Mar29_04.39.32.mrc,gctf/20S_345_Mar29_04.39.32.ctf,motioncor/20S_345_Mar29_04.39.32_DriftCorr.log,gctf/20S_345_Mar29_04.39.32_EPA.log,4.6996,1.060000,4.78193,300.000000,0.6182777777777778,2.758019,4699.603516,2.620000,111.291992,10000.000000,40.63,0.100000,/home/viktor/Downloads/input/20S_345_Mar29_04.39.32/20S_345_Mar29_04.39.32.ctf:mrc,/home/viktor/Downloads/input/20S_345_Mar29_04.39.32/20S_345_Mar29_04.39.32.mrc,gctf/20S_345_Mar29_04.39.32_gctf.log,4781.925781,motioncor/20S_345_Mar29_04.39.32_DW.mrc,4.740765000000001,-0.08232999999999979
20S_344_Mar29_04.37.07,2017-12-15 15:15:23.327114,0.029922,67.549759,2.473736,motioncor/20S_344_Mar29_04.37.07.mrc,gctf/20S_344_Mar29_04.37.07.ctf,motioncor/20S_344_Mar29_04.37.07_DriftCorr.log,gctf/20S_344_Mar29_04.37.07_EPA.log,4.21611,1.060000,4.3011800000000004,300.000000,0.5898888888888889,3.061226,4216.114258,2.620000,106.180939,10000.000000,67.55,0.100000,/home/viktor/Downloads/input/20S_344_Mar29_04.37.07/20S_344_Mar29_04.37.07.ctf:mrc,/home/viktor/Downloads/input/20S_344_Mar29_04.37.07/20S_344_Mar29_04.37.07.mrc,gctf/20S_344_Mar29_04.37.07_gctf.log,4301.178711,motioncor/20S_344_Mar29_04.37.07_DW.mrc,4.2586450000000005,-0.08507000000000087
20S_343_Mar29_04.35.01,2017-12-15 15:15:53.786772,0.023500,54.625698,2.528452,motioncor/20S_343_Mar29_04.35.01.mrc,gctf/20S_343_Mar29_04.35.01.ctf,motioncor/20S_343_Mar29_04.35.01_DriftCorr.log,gctf/20S_343_Mar29_04.35.01_EPA.log,3.7186,1.060000,3.80884,300.000000,0.5623333333333334,2.789904,3718.597900,2.620000,101.224304,10000.000000,54.63,0.100000,/home/viktor/Downloads/input/20S_343_Mar29_04.35.01/20S_343_Mar29_04.35.01.ctf:mrc,/home/viktor/Downloads/input/20S_343_Mar29_04.35.01/20S_343_Mar29_04.35.01.mrc,gctf/20S_343_Mar29_04.35.01_gctf.log,3808.840576,motioncor/20S_343_Mar29_04.35.01_DW.mrc,3.76372,-0.0902400000000001
20S_342_Mar29_04.32.55,2017-12-15 15:16:24.252922,0.019448,53.526562,2.648707,motioncor/20S_342_Mar29_04.32.55.mrc,gctf/20S_342_Mar29_04.32.55.ctf,motioncor/20S_342_Mar29_04.32.55_DriftCorr.log,gctf/20S_342_Mar29_04.32.55_EPA.log,3.23253,1.060000,3.3232,300.000000,0.6357777777777778,2.9134,3232.534668,2.620000,114.440552,10000.000000,53.53,0.100000,/home/viktor/Downloads/input/20S_342_Mar29_04.32.55/20S_342_Mar29_04.32.55.ctf:mrc,/home/viktor/Downloads/input/20S_342_Mar29_04.32.55/20S_342_Mar29_04.32.55.mrc,gctf/20S_342_Mar29_04.32.55_gctf.log,3323.201660,motioncor/20S_342_Mar29_04.32.55_DW.mrc,3.277865,-0.0906699999999998
20S_341_Mar29_04.30.49,2017-12-15 15:16:54.769267,0.012505,58.569351,2.888218,motioncor/20S_341_Mar29_04.30.49.mrc,gctf/20S_341_Mar29_04.30.49.ctf,motioncor/20S_341_Mar29_04.30.49_DriftCorr.log,gctf/20S_341_Mar29_04.30.49_EPA.log,2.7786500000000003,1.060000,2.87815,300.000000,0.6168888888888889,3.3260949999999996,2778.650879,2.620000,111.038910,10000.000000,58.57,0.100000,/home/viktor/Downloads/input/20S_341_Mar29_04.30.49/20S_341_Mar29_04.30.49.ctf:mrc,/home/viktor/Downloads/input/20S_341_Mar29_04.30.49/20S_341_Mar29_04.30.49.mrc,gctf/20S_341_Mar29_04.30.49_gctf.log,2878.149902,motioncor/20S_341_Mar29_04.30.49_DW.mrc,2.8284000000000002,-0.09949999999999992
20S_340_Mar29_04.28.43,2017-12-15 15:17:25.215649,0.005351,63.671516,2.742348,motioncor/20S_340_Mar29_04.28.43.mrc,gctf/20S_340_Mar29_04.28.43.ctf,motioncor/20S_340_Mar29_04.28.43_DriftCorr.log,gctf/20S_340_Mar29_04.28.43_EPA.log,2.18611,1.060000,2.26063,300.000000,0.6121666666666666,12.701404,2186.110352,2.620000,110.187263,10000.000000,63.67,0.100000,/home/viktor/Downloads/input/20S_340_Mar29_04.28.43/20S_340_Mar29_04.28.43.ctf:mrc,/home/viktor/Downloads/input/20S_340_Mar29_04.28.43/20S_340_Mar29_04.28.43.mrc,gctf/20S_340_Mar29_04.28.43_gctf.log,2260.630371,motioncor/20S_340_Mar29_04.28.43_DW.mrc,2.22337,-0.0745199999999997
20S_339_Mar29_04.26.37,2017-12-15 15:17:55.714613,0.005227,11.334688,3.401629,motioncor/20S_339_Mar29_04.26.37.mrc,gctf/20S_339_Mar29_04.26.37.ctf,motioncor/20S_339_Mar29_04.26.37_DriftCorr.log,gctf/20S_339_Mar29_04.26.37_EPA.log,2.4579299999999997,1.060000,2.37664,300.000000,0.6787222222222222,3.5144660000000005,2457.934814,2.620000,122.169868,10000.000000,11.33,0.100000,/home/viktor/Downloads/input/20S_339_Mar29_04.26.37/20S_339_Mar29_04.26.37.ctf:mrc,/home/viktor/Downloads/input/20S_339_Mar29_04.26.37/20S_339_Mar29_04.26.37.mrc,gctf/20S_339_Mar29_04.26.37_gctf.log,2376.642334,motioncor/20S_339_Mar29_04.26.37_DW.mrc,2.4172849999999997,0.08128999999999964
20S_337_Mar29_04.22.06,2017-12-15 15:18:26.160505,0.011306,50.442593,2.445878,motioncor/20S_337_Mar29_04.22.06.mrc,gctf/20S_337_Mar29_04.22.06.ctf,motioncor/20S_337_Mar29_04.22.06_DriftCorr.log,gctf/20S_337_Mar29_04.22.06_EPA.log,2.53275,1.060000,2.62388,300.000000,0.5697777777777778,12.554566000000001,2532.745361,2.620000,102.555931,10000.000000,50.44,0.100000,/home/viktor/Downloads/input/20S_337_Mar29_04.22.06/20S_337_Mar29_04.22.06.ctf:mrc,/home/viktor/Downloads/input/20S_337_Mar29_04.22.06/20S_337_Mar29_04.22.06.mrc,gctf/20S_337_Mar29_04.22.06_gctf.log,2623.879150,motioncor/20S_337_Mar29_04.22.06_DW.mrc,2.578315,-0.09113000000000016
20S_336_Mar29_04.19.59,2017-12-15 15:18:56.664116,0.007577,45.611229,2.829889,motioncor/20S_336_Mar29_04.19.59.mrc,gctf/20S_336_Mar29_04.19.59.ctf,motioncor/20S_336_Mar29_04.19.59_DriftCorr.log,gctf/20S_336_Mar29_04.19.59_EPA.log,2.37233,1.060000,2.4368000000000003,300.000000,0.4862777777777778,12.518386,2372.325928,2.620000,87.534828,10000.000000,45.61,0.100000,/home/viktor/Downloads/input/20S_336_Mar29_04.19.59/20S_336_Mar29_04.19.59.ctf:mrc,/home/viktor/Downloads/input/20S_336_Mar29_04.19.59/20S_336_Mar29_04.19.59.mrc,gctf/20S_336_Mar29_04.19.59_gctf.log,2436.800049,motioncor/20S_336_Mar29_04.19.59_DW.mrc,2.404565,-0.06447000000000047
20S_335_Mar29_04.17.53,2017-12-15 15:19:27.143940,0.009796,46.211578,2.721729,motioncor/20S_335_Mar29_04.17.53.mrc,gctf/20S_335_Mar29_04.17.53.ctf,motioncor/20S_335_Mar29_04.17.53_DriftCorr.log,gctf/20S_335_Mar29_04.17.53_EPA.log,2.49278,1.060000,2.58273,300.000000,0.4905555555555555,12.446648,2492.783691,2.620000,88.298904,10000.000000,46.21,0.100000,/home/viktor/Downloads/input/20S_335_Mar29_04.17.53/20S_335_Mar29_04.17.53.ctf:mrc,/home/viktor/Downloads/input/20S_335_Mar29_04.17.53/20S_335_Mar29_04.17.53.mrc,gctf/20S_335_Mar29_04.17.53_gctf.log,2582.729004,motioncor/20S_335_Mar29_04.17.53_DW.mrc,2.537755,-0.08994999999999997
20S_333_Mar29_04.13.28,2017-12-15 15:19:58.057638,0.001896,14.202734,6.135424,motioncor/20S_333_Mar29_04.13.28.mrc,gctf/20S_333_Mar29_04.13.28.ctf,motioncor/20S_333_Mar29_04.13.28_DriftCorr.log,gctf/20S_333_Mar29_04.13.28_EPA.log,2.00464,1.060000,2.27488,300.000000,0.4323333333333333,12.73865,2004.642090,2.620000,77.815193,10000.000000,14.2,0.100000,/home/viktor/Downloads/input/20S_333_Mar29_04.13.28/20S_333_Mar29_04.13.28.ctf:mrc,/home/viktor/Downloads/input/20S_333_Mar29_04.13.28/20S_333_Mar29_04.13.28.mrc,gctf/20S_333_Mar29_04.13.28_gctf.log,2274.879395,motioncor/20S_333_Mar29_04.13.28_DW.mrc,2.1397600000000003,-0.2702399999999998
20S_332_Mar29_04.11.03,2017-12-15 15:20:29.052128,0.012787,44.334373,2.661691,motioncor/20S_332_Mar29_04.11.03.mrc,gctf/20S_332_Mar29_04.11.03.ctf,motioncor/20S_332_Mar29_04.11.03_DriftCorr.log,gctf/20S_332_Mar29_04.11.03_EPA.log,3.16611,1.060000,3.28848,300.000000,0.3632222222222222,2.701418,3166.110596,2.620000,65.380707,10000.000000,44.33,0.100000,/home/viktor/Downloads/input/20S_332_Mar29_04.11.03/20S_332_Mar29_04.11.03.ctf:mrc,/home/viktor/Downloads/input/20S_332_Mar29_04.11.03/20S_332_Mar29_04.11.03.mrc,gctf/20S_332_Mar29_04.11.03_gctf.log,3288.476318,motioncor/20S_332_Mar29_04.11.03_DW.mrc,3.2272950000000002,-0.12236999999999965
20S_330_Mar29_04.06.12,2017-12-15 15:20:59.514660,0.021248,50.394009,2.309346,motioncor/20S_330_Mar29_04.06.12.mrc,gctf/20S_330_Mar29_04.06.12.ctf,motioncor/20S_330_Mar29_04.06.12_DriftCorr.log,gctf/20S_330_Mar29_04.06.12_EPA.log,4.18342,1.060000,4.29504,300.000000,0.26022222222222224,2.8767419999999997,4183.417969,2.620000,46.840340,10000.000000,50.39,0.100000,/home/viktor/Downloads/input/20S_330_Mar29_04.06.12/20S_330_Mar29_04.06.12.ctf:mrc,/home/viktor/Downloads/input/20S_330_Mar29_04.06.12/20S_330_Mar29_04.06.12.mrc,gctf/20S_330_Mar29_04.06.12_gctf.log,4295.041992,motioncor/20S_330_Mar29_04.06.12_DW.mrc,4.239229999999999,-0.11162000000000027
20S_329_Mar29_04.03.48,2017-12-15 15:21:29.976669,0.026700,52.443161,2.673157,motioncor/20S_329_Mar29_04.03.48.mrc,gctf/20S_329_Mar29_04.03.48.ctf,motioncor/20S_329_Mar29_04.03.48_DriftCorr.log,gctf/20S_329_Mar29_04.03.48_EPA.log,4.602720000000001,1.060000,4.7161,300.000000,0.17905555555555555,3.0165830000000002,4602.718262,2.620000,32.231449,10000.000000,52.44,0.100000,/home/viktor/Downloads/input/20S_329_Mar29_04.03.48/20S_329_Mar29_04.03.48.ctf:mrc,/home/viktor/Downloads/input/20S_329_Mar29_04.03.48/20S_329_Mar29_04.03.48.mrc,gctf/20S_329_Mar29_04.03.48_gctf.log,4716.100098,motioncor/20S_329_Mar29_04.03.48_DW.mrc,4.65941,-0.11337999999999937
20S_328_Mar29_04.01.23,2017-12-15 15:22:00.456781,0.043119,18.025391,2.737164,motioncor/20S_328_Mar29_04.01.23.mrc,gctf/20S_328_Mar29_04.01.23.ctf,motioncor/20S_328_Mar29_04.01.23_DriftCorr.log,gctf/20S_328_Mar29_04.01.23_EPA.log,5.05213,1.060000,4.96315,300.000000,0.7201111111111111,3.186999,5052.128418,2.620000,129.620377,10000.000000,18.03,0.100000,/home/viktor/Downloads/input/20S_328_Mar29_04.01.23/20S_328_Mar29_04.01.23.ctf:mrc,/home/viktor/Downloads/input/20S_328_Mar29_04.01.23/20S_328_Mar29_04.01.23.mrc,gctf/20S_328_Mar29_04.01.23_gctf.log,4963.148926,motioncor/20S_328_Mar29_04.01.23_DW.mrc,5.007639999999999,0.08898000000000028
20S_327_Mar29_03.58.58,2017-12-15 15:22:30.927337,0.045048,20.675913,3.107210,motioncor/20S_327_Mar29_03.58.58.mrc,gctf/20S_327_Mar29_03.58.58.ctf,motioncor/20S_327_Mar29_03.58.58_DriftCorr.log,gctf/20S_327_Mar29_03.58.58_EPA.log,5.1433,1.060000,5.063560000000001,300.000000,0.8310000000000001,3.239284,5143.304199,2.620000,149.581757,10000.000000,20.68,0.100000,/home/viktor/Downloads/input/20S_327_Mar29_03.58.58/20S_327_Mar29_03.58.58.ctf:mrc,/home/viktor/Downloads/input/20S_327_Mar29_03.58.58/20S_327_Mar29_03.58.58.mrc,gctf/20S_327_Mar29_03.58.58_gctf.log,5063.560059,motioncor/20S_327_Mar29_03.58.58_DW.mrc,5.10343,0.07973999999999926
20S_326_Mar29_03.56.32,2017-12-15 15:23:01.391867,0.033379,12.819411,2.621533,motioncor/20S_326_Mar29_03.56.32.mrc,gctf/20S_326_Mar29_03.56.32.ctf,motioncor/20S_326_Mar29_03.56.32_DriftCorr.log,gctf/20S_326_Mar29_03.56.32_EPA.log,5.072649999999999,1.060000,4.97325,300.000000,0.8173333333333334,3.275928,5072.647461,2.620000,147.117218,10000.000000,12.82,0.100000,/home/viktor/Downloads/input/20S_326_Mar29_03.56.32/20S_326_Mar29_03.56.32.ctf:mrc,/home/viktor/Downloads/input/20S_326_Mar29_03.56.32/20S_326_Mar29_03.56.32.mrc,gctf/20S_326_Mar29_03.56.32_gctf.log,4973.249023,motioncor/20S_326_Mar29_03.56.32_DW.mrc,5.02295,0.09939999999999927
20S_325_Mar29_03.54.08,2017-12-15 15:23:31.864507,0.033325,23.026886,2.871037,motioncor/20S_325_Mar29_03.54.08.mrc,gctf/20S_325_Mar29_03.54.08.ctf,motioncor/20S_325_Mar29_03.54.08_DriftCorr.log,gctf/20S_325_Mar29_03.54.08_EPA.log,4.73557,1.060000,4.61954,300.000000,0.6633888888888889,3.224855,4735.573730,2.620000,119.406197,10000.000000,23.03,0.100000,/home/viktor/Downloads/input/20S_325_Mar29_03.54.08/20S_325_Mar29_03.54.08.ctf:mrc,/home/viktor/Downloads/input/20S_325_Mar29_03.54.08/20S_325_Mar29_03.54.08.mrc,gctf/20S_325_Mar29_03.54.08_gctf.log,4619.543457,motioncor/20S_325_Mar29_03.54.08_DW.mrc,4.677555,0.1160300000000003
20S_324_Mar29_03.51.43,2017-12-15 15:24:02.328119,0.031037,17.140358,2.876742,motioncor/20S_324_Mar29_03.51.43.mrc,gctf/20S_324_Mar29_03.51.43.ctf,motioncor/20S_324_Mar29_03.51.43_DriftCorr.log,gctf/20S_324_Mar29_03.51.43_EPA.log,4.34581,1.060000,4.22475,300.000000,0.7350555555555556,3.129596,4345.809082,2.620000,132.309723,10000.000000,17.14,0.100000,/home/viktor/Downloads/input/20S_324_Mar29_03.51.43/20S_324_Mar29_03.51.43.ctf:mrc,/home/viktor/Downloads/input/20S_324_Mar29_03.51.43/20S_324_Mar29_03.51.43.mrc,gctf/20S_324_Mar29_03.51.43_gctf.log,4224.746582,motioncor/20S_324_Mar29_03.51.43_DW.mrc,4.285280000000001,0.12105999999999995
20S_323_Mar29_03.49.37,2017-12-15 15:24:32.771640,0.022833,20.012939,2.901723,motioncor/20S_323_Mar29_03.49.37.mrc,gctf/20S_323_Mar29_03.49.37.ctf,motioncor/20S_323_Mar29_03.49.37_DriftCorr.log,gctf/20S_323_Mar29_03.49.37_EPA.log,3.63963,1.060000,3.5203699999999998,300.000000,0.7615555555555557,3.006145,3639.629150,2.620000,137.075531,10000.000000,20.01,0.100000,/home/viktor/Downloads/input/20S_323_Mar29_03.49.37/20S_323_Mar29_03.49.37.ctf:mrc,/home/viktor/Downloads/input/20S_323_Mar29_03.49.37/20S_323_Mar29_03.49.37.mrc,gctf/20S_323_Mar29_03.49.37_gctf.log,3520.366455,motioncor/20S_323_Mar29_03.49.37_DW.mrc,3.58,0.11926000000000014
20S_322_Mar29_03.47.31,2017-12-15 15:25:03.265662,0.016127,20.917906,2.822534,motioncor/20S_322_Mar29_03.47.31.mrc,gctf/20S_322_Mar29_03.47.31.ctf,motioncor/20S_322_Mar29_03.47.31_DriftCorr.log,gctf/20S_322_Mar29_03.47.31_EPA.log,3.0468699999999997,1.060000,2.95425,300.000000,0.7316666666666666,2.949002,3046.870117,2.620000,131.699478,10000.000000,20.92,0.100000,/home/viktor/Downloads/input/20S_322_Mar29_03.47.31/20S_322_Mar29_03.47.31.ctf:mrc,/home/viktor/Downloads/input/20S_322_Mar29_03.47.31/20S_322_Mar29_03.47.31.mrc,gctf/20S_322_Mar29_03.47.31_gctf.log,2954.248047,motioncor/20S_322_Mar29_03.47.31_DW.mrc,3.00056,0.0926199999999997
20S_321_Mar29_03.45.25,2017-12-15 15:25:34.191082,0.009769,12.981985,3.147739,motioncor/20S_321_Mar29_03.45.25.mrc,gctf/20S_321_Mar29_03.45.25.ctf,motioncor/20S_321_Mar29_03.45.25_DriftCorr.log,gctf/20S_321_Mar29_03.45.25_EPA.log,2.62341,1.060000,2.53944,300.000000,0.7296666666666667,3.258725,2623.407227,2.620000,131.340988,10000.000000,12.98,0.100000,/home/viktor/Downloads/input/20S_321_Mar29_03.45.25/20S_321_Mar29_03.45.25.ctf:mrc,/home/viktor/Downloads/input/20S_321_Mar29_03.45.25/20S_321_Mar29_03.45.25.mrc,gctf/20S_321_Mar29_03.45.25_gctf.log,2539.438965,motioncor/20S_321_Mar29_03.45.25_DW.mrc,2.5814250000000003,0.08396999999999988
20S_320_Mar29_03.43.19,2017-12-15 15:26:05.123483,0.010726,13.808114,3.107210,motioncor/20S_320_Mar29_03.43.19.mrc,gctf/20S_320_Mar29_03.43.19.ctf,motioncor/20S_320_Mar29_03.43.19_DriftCorr.log,gctf/20S_320_Mar29_03.43.19_EPA.log,2.5536399999999997,1.060000,2.40706,300.000000,0.7228333333333334,3.3465949999999998,2553.638916,2.620000,130.111328,10000.000000,13.81,0.100000,/home/viktor/Downloads/input/20S_320_Mar29_03.43.19/20S_320_Mar29_03.43.19.ctf:mrc,/home/viktor/Downloads/input/20S_320_Mar29_03.43.19/20S_320_Mar29_03.43.19.mrc,gctf/20S_320_Mar29_03.43.19_gctf.log,2407.056396,motioncor/20S_320_Mar29_03.43.19_DW.mrc,2.48035,0.1465799999999997
20S_319_Mar29_03.41.14,2017-12-15 15:26:36.010306,0.004569,20.419342,3.154597,motioncor/20S_319_Mar29_03.41.14.mrc,gctf/20S_319_Mar29_03.41.14.ctf,motioncor/20S_319_Mar29_03.41.14_DriftCorr.log,gctf/20S_319_Mar29_03.41.14_EPA.log,2.27061,1.060000,2.18006,300.000000,0.7581666666666667,6.041558,2270.610840,2.620000,136.472351,10000.000000,20.42,0.100000,/home/viktor/Downloads/input/20S_319_Mar29_03.41.14/20S_319_Mar29_03.41.14.ctf:mrc,/home/viktor/Downloads/input/20S_319_Mar29_03.41.14/20S_319_Mar29_03.41.14.mrc,gctf/20S_319_Mar29_03.41.14_gctf.log,2180.061035,motioncor/20S_319_Mar29_03.41.14_DW.mrc,2.225335,0.09054999999999991
20S_318_Mar29_03.39.09,2017-12-15 15:27:06.869085,0.008920,85.155624,3.143184,motioncor/20S_318_Mar29_03.39.09.mrc,gctf/20S_318_Mar29_03.39.09.ctf,motioncor/20S_318_Mar29_03.39.09_DriftCorr.log,gctf/20S_318_Mar29_03.39.09_EPA.log,2.70945,1.060000,2.85252,300.000000,0.7332777777777778,4.305134,2709.445312,2.620000,131.990906,10000.000000,85.16,0.100000,/home/viktor/Downloads/input/20S_318_Mar29_03.39.09/20S_318_Mar29_03.39.09.ctf:mrc,/home/viktor/Downloads/input/20S_318_Mar29_03.39.09/20S_318_Mar29_03.39.09.mrc,gctf/20S_318_Mar29_03.39.09_gctf.log,2852.524414,motioncor/20S_318_Mar29_03.39.09_DW.mrc,2.780985,-0.14307000000000025
20S_313_Mar29_03.27.51,2017-12-15 15:27:37.354829,0.007195,2.685588,2.961063,motioncor/20S_313_Mar29_03.27.51.mrc,gctf/20S_313_Mar29_03.27.51.ctf,motioncor/20S_313_Mar29_03.27.51_DriftCorr.log,gctf/20S_313_Mar29_03.27.51_EPA.log,2.83178,1.060000,2.73617,300.000000,0.6594444444444445,3.469553,2831.778809,2.620000,118.696510,10000.000000,2.69,0.100000,/home/viktor/Downloads/input/20S_313_Mar29_03.27.51/20S_313_Mar29_03.27.51.ctf:mrc,/home/viktor/Downloads/input/20S_313_Mar29_03.27.51/20S_313_Mar29_03.27.51.mrc,gctf/20S_313_Mar29_03.27.51_gctf.log,2736.168457,motioncor/20S_313_Mar29_03.27.51_DW.mrc,2.7839750000000003,0.0956100000000002
20S_312_Mar29_03.25.25,2017-12-15 15:28:07.823785,0.016945,11.509382,2.503677,motioncor/20S_312_Mar29_03.25.25.mrc,gctf/20S_312_Mar29_03.25.25.ctf,motioncor/20S_312_Mar29_03.25.25_DriftCorr.log,gctf/20S_312_Mar29_03.25.25_EPA.log,3.60506,1.060000,3.55591,300.000000,0.6287222222222222,2.933072,3605.064697,2.620000,113.169891,10000.000000,11.51,0.100000,/home/viktor/Downloads/input/20S_312_Mar29_03.25.25/20S_312_Mar29_03.25.25.ctf:mrc,/home/viktor/Downloads/input/20S_312_Mar29_03.25.25/20S_312_Mar29_03.25.25.mrc,gctf/20S_312_Mar29_03.25.25_gctf.log,3555.906982,motioncor/20S_312_Mar29_03.25.25_DW.mrc,3.5804849999999995,0.04915000000000003
20S_311_Mar29_03.23.00,2017-12-15 15:28:38.289032,0.019657,11.120491,2.384127,motioncor/20S_311_Mar29_03.23.00.mrc,gctf/20S_311_Mar29_03.23.00.ctf,motioncor/20S_311_Mar29_03.23.00_DriftCorr.log,gctf/20S_311_Mar29_03.23.00_EPA.log,3.8808000000000002,1.060000,3.7953699999999997,300.000000,0.6724444444444445,2.880557,3880.797607,2.620000,121.040665,10000.000000,11.12,0.100000,/home/viktor/Downloads/input/20S_311_Mar29_03.23.00/20S_311_Mar29_03.23.00.ctf:mrc,/home/viktor/Downloads/input/20S_311_Mar29_03.23.00/20S_311_Mar29_03.23.00.mrc,gctf/20S_311_Mar29_03.23.00_gctf.log,3795.373291,motioncor/20S_311_Mar29_03.23.00_DW.mrc,3.838085,0.08543000000000056
20S_309_Mar29_03.17.59,2017-12-15 15:29:08.759099,0.025663,14.779806,2.642263,motioncor/20S_309_Mar29_03.17.59.mrc,gctf/20S_309_Mar29_03.17.59.ctf,motioncor/20S_309_Mar29_03.17.59_DriftCorr.log,gctf/20S_309_Mar29_03.17.59_EPA.log,4.4225200000000005,1.060000,4.3184700000000005,300.000000,0.6133333333333334,2.973224,4422.517578,2.620000,110.397057,10000.000000,14.78,0.100000,/home/viktor/Downloads/input/20S_309_Mar29_03.17.59/20S_309_Mar29_03.17.59.ctf:mrc,/home/viktor/Downloads/input/20S_309_Mar29_03.17.59/20S_309_Mar29_03.17.59.mrc,gctf/20S_309_Mar29_03.17.59_gctf.log,4318.474609,motioncor/20S_309_Mar29_03.17.59_DW.mrc,4.370495000000001,0.10404999999999998
20S_308_Mar29_03.15.35,2017-12-15 15:29:39.226552,0.037246,33.929649,2.820701,motioncor/20S_308_Mar29_03.15.35.mrc,gctf/20S_308_Mar29_03.15.35.ctf,motioncor/20S_308_Mar29_03.15.35_DriftCorr.log,gctf/20S_308_Mar29_03.15.35_EPA.log,4.694859999999999,1.060000,4.57962,300.000000,0.5123888888888889,3.3517589999999995,4694.863281,2.620000,92.227173,10000.000000,33.93,0.100000,/home/viktor/Downloads/input/20S_308_Mar29_03.15.35/20S_308_Mar29_03.15.35.ctf:mrc,/home/viktor/Downloads/input/20S_308_Mar29_03.15.35/20S_308_Mar29_03.15.35.mrc,gctf/20S_308_Mar29_03.15.35_gctf.log,4579.623047,motioncor/20S_308_Mar29_03.15.35_DW.mrc,4.637239999999999,0.11523999999999912
20S_307_Mar29_03.13.10,2017-12-15 15:30:09.689056,0.032415,22.737474,2.937038,motioncor/20S_307_Mar29_03.13.10.mrc,gctf/20S_307_Mar29_03.13.10.ctf,motioncor/20S_307_Mar29_03.13.10_DriftCorr.log,gctf/20S_307_Mar29_03.13.10_EPA.log,4.92704,1.060000,4.859649999999999,300.000000,0.4905555555555555,3.0961369999999997,4927.035156,2.620000,88.298370,10000.000000,22.74,0.100000,/home/viktor/Downloads/input/20S_307_Mar29_03.13.10/20S_307_Mar29_03.13.10.ctf:mrc,/home/viktor/Downloads/input/20S_307_Mar29_03.13.10/20S_307_Mar29_03.13.10.mrc,gctf/20S_307_Mar29_03.13.10_gctf.log,4859.649414,motioncor/20S_307_Mar29_03.13.10_DW.mrc,4.893344999999999,0.0673900000000005
20S_306_Mar29_03.10.40,2017-12-15 15:30:40.156550,0.030292,3.881075,2.895920,motioncor/20S_306_Mar29_03.10.40.mrc,gctf/20S_306_Mar29_03.10.40.ctf,motioncor/20S_306_Mar29_03.10.40_DriftCorr.log,gctf/20S_306_Mar29_03.10.40_EPA.log,4.97806,1.060000,4.89274,300.000000,0.46361111111111114,3.293313,4978.059570,2.620000,83.452972,10000.000000,3.88,0.100000,/home/viktor/Downloads/input/20S_306_Mar29_03.10.40/20S_306_Mar29_03.10.40.ctf:mrc,/home/viktor/Downloads/input/20S_306_Mar29_03.10.40/20S_306_Mar29_03.10.40.mrc,gctf/20S_306_Mar29_03.10.40_gctf.log,4892.743164,motioncor/20S_306_Mar29_03.10.40_DW.mrc,4.9354,0.08532000000000028
